z dist z_err dist_err
6.029535941462588866e+00 5.929706922327324747e+01 6.651484816061499217e-01 1.406582783981722784e+01
2.539963076238205830e-01 2.935436137283018887e+00 1.506755107052865084e-01 3.216030822198644445e-01
1.797975712571581841e+00 1.162760540943737197e+01 3.035016175840875574e-01 2.375297145823655143e+00
1.745328643858101936e+00 1.672065321782244496e+01 2.742988743783883465e-01 1.858566600388954049e+00
2.268923117010998247e+00 1.870710155240058725e+01 3.238804794854555080e-01 2.771557371476782272e+00
2.750433769773787063e+00 2.177401799129711080e+01 3.779339955930545170e-01 3.967440755185079659e+00
2.185061504081312389e+00 1.657919703219813456e+01 3.130527740900906908e-01 2.557339056294496871e+00
3.911688010838350937e+00 3.073215304736197240e+01 4.308177247609770166e-01 5.345812597646918185e+00
1.937736403366965066e+00 1.312464491521349608e+01 2.706940244613335600e-01 1.798913484846246691e+00
6.474590303116945833e+00 8.124908317231404453e+01 6.531823080008171134e-01 1.351365279626731564e+01
3.119323323565468709e+00 1.536143558211506743e+01 3.953798661693939120e-01 4.399087228712203590e+00
2.134238854876068903e+00 2.341589647986650391e+01 3.617348546715465352e-01 3.586734081620944536e+00
1.051539698625514108e+00 8.554237461617722360e+00 2.015435000173100843e-01 8.276179863950601234e-01
1.640256663039847407e+00 2.197923823925895093e+01 3.240347130364653050e-01 2.774669232416963283e+00
5.612737994467081215e+00 3.103642536147000897e+01 5.793217723774324313e-01 1.036420317112493272e+01
9.368544600081133433e-01 6.833005119413681605e+00 2.028601861454053246e-01 8.430650784867246283e-01
2.745870880122369240e+00 2.276134669806935662e+01 4.224173693583946343e-01 5.112859515058626236e+00
2.419705228291014976e+00 1.888144031335772866e+01 3.398783773764536553e-01 3.103429736921742954e+00
1.976796637881782503e+00 1.350511822661913186e+01 2.929387584597354377e-01 2.181482542386716350e+00
1.611434469883563203e+00 1.910071864425588117e+01 3.228223102520519916e-01 2.750253322700472403e+00
1.356003459244095932e+00 1.195949306731067630e+01 2.597609202610071666e-01 1.623504020235171819e+00
1.876648075276616590e+00 1.186896418589114788e+01 2.492502030820158976e-01 1.462654776402328993e+00
6.031279267966258573e-01 3.154369554025433509e+00 1.545993725828621601e-01 3.542740110807125475e-01
2.267922665467821730e+00 1.886443085732081570e+01 3.076386939786213137e-01 2.453354517188333084e+00
1.372026778851746087e+01 1.259458033223415754e+02 1.191951024787679891e+00 5.052020630312176763e+01
2.766717224466134439e+00 1.916415825828241992e+01 3.485444440661465415e-01 3.290909592265663708e+00
3.943824485178986539e+00 2.870262228354047096e+01 4.279208420106520028e-01 5.264875756277568541e+00
1.403619809899015358e+00 1.219996691473689943e+01 2.491945221674924105e-01 1.461822920564489481e+00
1.114738663944013775e+00 8.469552177834273721e+00 2.207157133368426727e-01 1.064179835984137457e+00
5.857965617065737263e+00 5.656094517420440582e+01 6.523618786350495746e-01 1.347622571612139275e+01
1.143044363783685791e+00 7.795263962662128954e+00 2.296995364970675912e-01 1.183636472667738415e+00
3.823764553541652678e+00 3.416858662499281252e+01 4.197146075745494809e-01 5.039040739318663142e+00
2.428743996028849939e+00 1.642593731725431638e+01 2.931797890532785167e-01 2.185817527252377435e+00
2.738204990718233311e+00 2.427201790097963041e+01 3.834135091209447954e-01 4.100588494183726951e+00
2.078211259805784916e+00 1.463275674373226920e+01 3.324512453203704587e-01 2.947068165319607136e+00
1.681066677378560303e+00 1.151074088118037331e+01 2.325414222891331040e-01 1.222570556329589664e+00
3.727475615290803290e+00 2.795305326400330870e+01 4.048546773095134665e-01 4.642988106500564705e+00
1.711837425400572821e+00 1.188388660031211153e+01 2.744417144515005069e-01 1.860948930595521800e+00
3.379523316288136403e+00 1.909881115897936965e+01 4.024724853841687988e-01 4.581035396407875382e+00
3.667048236598703159e+00 4.193888730203625670e+01 4.431698018812388340e-01 5.698061321562683190e+00
2.153718767140880619e+00 1.809627576949564798e+01 3.287989591514535181e-01 2.871633027219942402e+00
3.810068138229468770e-01 2.838575536451576120e+00 1.438342726109311520e-01 2.672373706874766053e-01
1.807393739265773291e+00 1.485977230022609241e+01 2.749873217951633309e-01 1.870061804225767732e+00
4.505304311287392061e+00 3.184428594657385858e+01 4.600858650615284873e-01 6.199325366112224955e+00
3.199406576924705981e+00 2.726625592287447830e+01 3.820372610229684773e-01 4.066938278970751774e+00
9.168458339662119982e+00 1.258638210924417109e+02 1.097289723048305854e+00 4.217182213528340640e+01
1.567598013342213159e+00 1.343032810957863177e+01 2.468108161743057805e-01 1.426410824501151309e+00
1.102483987680241917e+00 7.789506300366253022e+00 2.088366688730003140e-01 9.146614821593128664e-01
2.959521354471764454e+00 4.150665615487590543e+01 4.766690074978095493e-01 6.712034432740861867e+00
4.309076924442761580e+00 2.957462050052714986e+01 4.923672012728330660e-01 7.216961306971984236e+00
1.601858227563245141e+00 1.089344610138189751e+01 2.790379790228295076e-01 1.938365203000824710e+00
1.231821102535894941e+00 1.556997353588651478e+01 2.886521625526771717e-01 2.105068781889920082e+00
2.354202726992947525e+00 2.053165440576872314e+01 3.292238117369252759e-01 2.880358805815999013e+00
3.567646004514883007e+00 3.056625418551642426e+01 4.197955515693221895e-01 5.041243515875454939e+00
1.543584237575378104e+00 1.282792307743003946e+01 2.631808402121383339e-01 1.677483496550810083e+00
1.457977210819888292e+00 1.174486628719822789e+01 2.532529229195396581e-01 1.523012726466453914e+00
1.430016690770574028e+00 8.225097110608471596e+00 2.364426795889102706e-01 1.276916493494063332e+00
1.123028801554265321e+00 8.274754759637549029e+00 2.367285750703484182e-01 1.280940033660322941e+00
2.877950688372291843e+00 2.100253499564143311e+01 3.807520636667009462e-01 4.035640670306984035e+00
3.259172676730379248e+00 1.804050486059792036e+01 4.429150919556981703e-01 5.690680580585095960e+00
2.051652179885896210e+00 1.511322954711067901e+01 2.889232555848939010e-01 2.109863146443064164e+00
1.086579309073805177e+00 8.903458843289998370e+00 2.326501869413468704e-01 1.224071596733173894e+00
8.737249182306674467e-01 6.501414662152859236e+00 2.110201052190963655e-01 9.414239540226129188e-01
2.066279773948650256e+00 1.861712201013567736e+01 3.006465695071973698e-01 2.322134723385204769e+00
4.201351578058549308e+00 2.901823885607747400e+01 4.909957082090601332e-01 7.172085299718505169e+00
3.575886837729958856e+00 3.194975695661260673e+01 4.214738153337069804e-01 5.087026293091820861e+00
3.456000822815787910e+00 3.011519176234358497e+01 4.883075764520432571e-01 7.084552266312580393e+00
5.922786880110864516e+00 6.924604562877858882e+01 7.279958864548587982e-01 1.716055306746909181e+01
9.494923879469354677e-01 1.152293375897448158e+01 2.304875741120074872e-01 1.194377419522805184e+00
4.436113548420115293e+00 5.128889671724913768e+01 5.769252576362617901e-01 1.026940961798895735e+01
3.810039924782566256e+00 2.705985975276804822e+01 4.716044311426290658e-01 6.553203313192007329e+00
4.335850566886898960e+00 3.378149385431463969e+01 4.836822350034009066e-01 6.935251407965131065e+00
2.269436093724542580e+00 1.779331795878384881e+01 3.235078433861467984e-01 2.764045979524481389e+00
1.772051461484056789e+00 1.113400643369973864e+01 2.920878059950863803e-01 2.166210639398271631e+00
9.006444982089635287e-01 7.335392000330760887e+00 1.988138233607308347e-01 7.959694691860585980e-01
1.130538250972680681e+00 7.671002564581357319e+00 1.976773960551704012e-01 7.829428489343378539e-01
1.010049134539645177e+00 4.884457392803522424e+00 1.861249085235596734e-01 6.555079786809465681e-01
1.448990497070354433e+00 6.879181536244834305e+00 2.101546519920884926e-01 9.307772835528594912e-01
1.104072727816337585e+00 5.469568703293428591e+00 1.826326304247336829e-01 6.187755937105252624e-01
1.623309506566979810e+00 1.011408770226370635e+01 2.366716853684146527e-01 1.280138952949567921e+00
2.725264392855455409e+00 1.270730781369575624e+01 3.244130238655160703e-01 2.782309348860099618e+00
1.410039932729063583e+00 1.120810306440671411e+01 2.479805155179243548e-01 1.443738989965752229e+00
5.299522245218150296e+00 3.291216657416349989e+01 6.092288726781839303e-01 1.158608503760630271e+01
2.432935561923878165e+00 1.506948709760368210e+01 2.966423239648984800e-01 2.248542932723309740e+00
2.149948439693733171e+00 9.934904260619937588e+00 2.370736882206859741e-01 1.285804418014676598e+00
2.144074485313612222e+00 2.154493898996937062e+01 3.455252554697762490e-01 3.224976045977676620e+00
3.010703558611540931e+00 2.310744371177751688e+01 3.723788737648452418e-01 3.834715191291918401e+00
4.115682547439599048e+00 6.501622549762693382e+01 7.151305449215893395e-01 1.650027436353723331e+01
1.279195111591882394e+01 2.636122566926037507e+02 1.387367304874733032e+00 7.032884616410466094e+01
8.680959925576977598e-01 7.531079291336187254e+00 1.903043186841259782e-01 7.005614114746147036e-01
1.695887625896468354e+00 1.073421171982498912e+01 2.382291092346511818e-01 1.302149421813095342e+00
1.386372838168128174e+00 1.076995942664933281e+01 2.600932699361397371e-01 1.628714320673327665e+00
3.165560168236929428e+00 2.803379046132238983e+01 4.149545874513556609e-01 4.910370473769694932e+00
1.088260619483971681e+00 9.401909767810908036e+00 2.307524040839170343e-01 1.197996564445278800e+00
2.496783298236367798e+00 1.758348324048874289e+01 3.100858856673454622e-01 2.500098372294905946e+00
1.870521484444789495e+00 1.594410460690152398e+01 2.897436874020660746e-01 2.124404142349853863e+00
2.662686742160532027e+00 2.492213565341656434e+01 3.927195792044636535e-01 4.331808260525227716e+00
1.247720007695644506e+00 1.055249761218946780e+01 2.248756576089749604e-01 1.118810257366738226e+00
2.993970699682323655e+00 1.775706498694164637e+01 3.918398021961349564e-01 4.309674322971310367e+00
2.308605529271217094e+00 1.292340413633925422e+01 2.761992371372893884e-01 1.890377653775240807e+00
2.977351803706484556e+00 3.142364576513793395e+01 4.436772541448126828e-01 5.712780514036781554e+00
2.933897062872346417e+00 2.532550228999143016e+01 3.624796419910278344e-01 3.603815961014747771e+00
1.685816798377987702e+00 9.590742271491848214e+00 2.269838201618444851e-01 1.146945842070237864e+00
1.228573661776370729e+00 1.045569141512216937e+01 2.537188435269982500e-01 1.530110087010712494e+00
3.046170492273000185e+00 4.606094061960575914e+01 4.599986471330878013e-01 6.196684720080650521e+00
2.904801300603121472e+00 2.062416325075717793e+01 3.477761370577651667e-01 3.274068491158431016e+00
2.005471022316625884e+00 1.212451584295898854e+01 3.034849032229582910e-01 2.374984239739612146e+00
6.957037176062577100e-01 7.170046648146382928e+00 1.880580046125890359e-01 6.761984557161970777e-01
1.433898138299355196e+00 1.243966498738895687e+01 3.351174493018105327e-01 3.002741960461046133e+00
2.187297516277742382e+00 1.182445662730650682e+01 2.828589399311441932e-01 2.003844276957212234e+00
1.513353707629692124e+00 1.430972714173115889e+01 2.571201536469673310e-01 1.582375291235570858e+00
2.666968220889375907e+00 2.580138533339678730e+01 3.894196228197669973e-01 4.249082507279316800e+00
1.849629011895288722e+00 1.392012520043106605e+01 2.844484051665595037e-01 2.031383049598043389e+00
3.339757974192866463e+00 3.209151504627755003e+01 5.731039223907047342e-01 1.011921091382692595e+01
1.960572052427119960e+00 1.248443062784900803e+01 2.516933739818430493e-01 1.499364866775780625e+00
2.106284408945918507e+00 1.432956793243021210e+01 3.142169248642845414e-01 2.579970111882392558e+00
3.853835746357757497e+00 2.844606979066830377e+01 4.626810252094733511e-01 6.278164661042085370e+00
6.285966360624904326e+00 6.021162316613875021e+01 6.502266063582194944e-01 1.337907610449315676e+01
1.695103119700440919e+00 1.335273863350975532e+01 2.492200436220932680e-01 1.462204176843283188e+00
2.305359291399017962e+00 2.516886349401638512e+01 3.886989968292763886e-01 4.231124809614318139e+00
1.183068812160933847e+00 8.953597103138939417e+00 2.079343619187777326e-01 9.036965086649422219e-01
3.113833823198041806e+00 1.932125756971674591e+01 3.857880415447305644e-01 4.158976742577165098e+00
4.204153123050884844e+00 2.317497108958766816e+01 4.772090389311719472e-01 6.729087333260951098e+00
7.876684954998464105e-01 4.610768701272356829e+00 1.682890134564630213e-01 4.766651091731581857e-01
4.928663868228008837e+00 4.681549387923658401e+01 5.250624219642799906e-01 8.330268049071856140e+00
1.729756377230674769e+00 1.095573742936351991e+01 2.768979077804838429e-01 1.902136242934078458e+00
2.404324030977898818e+00 1.910897394642417879e+01 3.490867745515618958e-01 3.302823124695544621e+00
1.735777826454861117e+00 8.223428294398338778e+00 2.466279383082882470e-01 1.423710126640118423e+00
3.116823031171242153e+00 2.955643685148270805e+01 3.890799490033134411e-01 4.240613180535066640e+00
2.056254397175873105e+00 2.103462044437060641e+01 3.126159710701204020e-01 2.548872481019401448e+00
2.928483004803046352e+00 2.610121948649113222e+01 3.754073208715038024e-01 3.906790624539636436e+00
2.514247879868552804e+00 2.408886192366556855e+01 3.392245843978785036e-01 3.089505992146552416e+00
1.795265127371180824e+00 1.353058581934362969e+01 2.762571193591737417e-01 1.891350516737396514e+00
2.713416218043153361e+00 2.685317654546569344e+01 3.725622061139187147e-01 3.839059224002025594e+00
1.063156765664681647e+00 7.368981826047108719e+00 1.972843179974555217e-01 7.784575260178993039e-01
2.602622364210213313e+00 2.115379284633491608e+01 3.434490859432104970e-01 3.180019446248571580e+00
8.571820988983758216e-01 6.701620408802503093e+00 2.028088728384962458e-01 8.424608741489213459e-01
3.283569799091545782e+00 4.292074984844149554e+01 5.152083809050483909e-01 7.985908896282077230e+00
3.990697682669564372e+00 4.114661362307092674e+01 5.000578321524294934e-01 7.471315876239247089e+00
2.026784493843967638e+00 1.123198601029937471e+01 2.887833508773236524e-01 2.107388244676997591e+00
1.157075097584180146e+00 1.304419667116790471e+01 2.624537026254117333e-01 1.665938794514546961e+00
3.121576372529471399e+00 2.016017352336114854e+01 3.452559846581284009e-01 3.219127745776902749e+00
2.386459083033110495e+00 1.592610543654186017e+01 2.938799135691509967e-01 2.198432572830900433e+00
3.003682912314274756e+00 3.230920420360546075e+01 4.535324913586233908e-01 6.002536780052217580e+00
1.790045513970799362e+00 1.704593940267317365e+01 2.799668887153922703e-01 1.954189981012920851e+00
1.338666356389640821e+00 7.941117342178217520e+00 2.338554449589894946e-01 1.240759220831374021e+00
2.948652259888769667e+00 3.506978817156655737e+01 4.642003632870251306e-01 6.324561232171608260e+00
1.811566863259723270e+00 1.190714587972482619e+01 2.842405729902521272e-01 2.027772148370914795e+00
1.125768274224790089e+00 5.890948370096640296e+00 2.069043187647365833e-01 8.912469175281030331e-01
1.305965153384967881e+00 9.355461498857629010e+00 2.306304266130364822e-01 1.196329035588941103e+00
4.376426049121083572e+00 3.783576707571732811e+01 4.724070686878655834e-01 6.578242974721240977e+00
1.282221756533061807e+00 1.047780163660550379e+01 2.381008052494664184e-01 1.300329879342818629e+00
1.710663379015407326e+00 1.280978817167887840e+01 2.735610088729444889e-01 1.846282858014119954e+00
1.573400928552071809e+00 7.193671399020233892e+00 2.349742107733243657e-01 1.256338118167161788e+00
3.435182314224325850e+00 3.291120462067673458e+01 4.066140612916528951e-01 4.689016020300548426e+00
1.446592749982639869e+00 7.537089144533465124e+00 2.198374133694080135e-01 1.052796238780827620e+00
1.176876688220688472e+00 7.672159984234716568e+00 2.032802271745953737e-01 8.480177107885854548e-01
2.096335449830584619e+00 1.872391252209891022e+01 3.068157549541992157e-01 2.437730940217031961e+00
1.900418648648019460e+00 1.323691006944777193e+01 2.533956022759197846e-01 1.525184570839811737e+00
2.536854229460828503e+00 2.082105530461275933e+01 3.554814300356479162e-01 3.444907660280086326e+00
2.423623343218165527e+00 1.977880031674184380e+01 3.139412374337066103e-01 2.574602046186794446e+00
1.380312476184547332e+00 1.175826389130878447e+01 2.450471838524479473e-01 1.400461586214932774e+00
2.242266506951878124e+00 2.845643853705538717e+01 3.580642547767356465e-01 3.503139837406821222e+00
2.183590839811644813e+00 2.130485492196086383e+01 3.336350601584237019e-01 2.971724629681629981e+00
1.753819416982466572e+00 1.254089533822082103e+01 2.673548084526253255e-01 1.744461206080151650e+00
2.515302547751872897e+00 1.424772589711566795e+01 3.431781041632789298e-01 3.174174720413351025e+00
1.962119520012229890e+00 1.997489684131781118e+01 2.954106453428033130e-01 2.226133830867144781e+00
5.610312363668867874e-01 6.263640669726617816e+00 1.981256233476026696e-01 7.880702915139947695e-01
2.414587992789965831e+00 2.904116515152538369e+01 3.893215837526781686e-01 4.246637151690727308e+00
2.411997897825246540e+00 1.874426187150313439e+01 3.457919714704165148e-01 3.230774034764358760e+00
1.034744673472597576e+00 7.102210683578436878e+00 1.997179128016700611e-01 8.063955812875744922e-01
2.742054787111321446e+00 2.209919431986025629e+01 3.341736729890342761e-01 2.982976208349334968e+00
2.255465898851009232e+00 1.641764673568046007e+01 2.985756280913137717e-01 2.283932890974949004e+00
1.000733819836347349e+00 9.306452034689291608e+00 2.141955114763123003e-01 9.809235338371273816e-01
2.270732636333622434e+00 2.606875923992788557e+01 3.769577483338818480e-01 3.943951225819148920e+00
2.682187196833728304e+00 3.532594585095979056e+01 4.379010640008929034e-01 5.546393787909454254e+00
3.056550228548973180e+00 2.177133705439555200e+01 3.757678534551538441e-01 3.915416062663109376e+00
1.674185817705596824e+00 1.389837578434857157e+01 2.848112865369807345e-01 2.037695038284630389e+00
2.035715818990571968e+00 2.270789570123467271e+01 3.600585868760967645e-01 3.548436728744746471e+00
1.708115692363859850e+00 1.975799299120037489e+01 2.876232605675852483e-01 2.086919217777607916e+00
1.776218475289437881e+00 1.290873324612579331e+01 2.780941499614159595e-01 1.922347902674251152e+00
2.653360962133571199e+00 2.156068473149091247e+01 3.545525904021287200e-01 3.424084915891985492e+00
2.069579589340042602e+00 1.769269645733631080e+01 3.050086825981770944e-01 2.403591808742393976e+00
1.646093862010980402e+00 1.290102628284447661e+01 2.579232284429278654e-01 1.594831890360703941e+00
2.038570780529886939e+00 1.771794356689665761e+01 2.955410601068613197e-01 2.228501535189282734e+00
1.177162773755857206e+00 6.027444776632274070e+00 1.964742448985574708e-01 7.692471178672867227e-01
2.561597717126853357e+00 2.091596018200454310e+01 3.419434644651284105e-01 3.147612353926774187e+00
1.424192879021054514e+00 1.228320281151813731e+01 2.625267079616581678e-01 1.667096242710148335e+00
2.279886717943759411e+00 1.942572170633061290e+01 3.513885897116111878e-01 3.353625385628912436e+00
7.361037585621568180e-01 6.749147189552936688e+00 1.862803477950039921e-01 6.571622661071728766e-01
7.162826480809478813e-01 3.875401699443838055e+00 1.644075171426364057e-01 4.406423260451046153e-01
2.084697452236234039e+00 9.548498414549950297e+00 2.567523718003033584e-01 1.576685429910049230e+00
1.162009692183018306e+00 1.057117637179367975e+01 2.350425334923836873e-01 1.257292288397139357e+00
1.785026641584497975e+00 1.535584713539470592e+01 3.026799428978808049e-01 2.359938124764322520e+00
1.876273659254876547e+00 1.379271137049001794e+01 2.633642702339018538e-01 1.680401576005764230e+00
1.658172715862166857e+00 1.088624778484631506e+01 2.733797768887367141e-01 1.843271560129242648e+00
3.005459223870785124e+00 2.741774485570224584e+01 3.624375752306532861e-01 3.602850069175314474e+00
3.047448183089780382e+00 1.851755250433364353e+01 4.171054262833159831e-01 4.968299726675545536e+00
2.385697023450754184e+00 1.124624068747058914e+01 2.874518855930545125e-01 2.083903416275993958e+00
2.261781277700461334e+00 2.001390446976952475e+01 3.474900248489926624e-01 3.267807920752582085e+00
9.089001225375001880e-01 7.774110258941204776e+00 1.975904977766688164e-01 7.819503678800255875e-01
1.280789794106055313e+00 1.184397371604682014e+01 2.574288470315327371e-01 1.587158211127038587e+00
2.187961695002988538e+00 1.609422235345359553e+01 3.200114487835954424e-01 2.694051074826643077e+00
2.522346699140486925e-01 3.721216398606140174e+00 1.685567037215865427e-01 4.791877958254792125e-01
2.503263482495236669e+00 1.875586343399841738e+01 3.815460534714755214e-01 4.054961805777288930e+00
7.817873175509478800e-01 5.666750578763839030e+00 1.854229150588615205e-01 6.480574343496762202e-01
9.705686711709294201e+00 1.188796757901763357e+02 1.005364338456710138e+00 3.483189763835936503e+01
1.357854711110563217e+00 7.840536819822820469e+00 2.127050172809931139e-01 9.622975625365235430e-01
2.393509849969863712e+00 2.000252023476820185e+01 3.804920440036998475e-01 4.029323408255518046e+00
1.129335503388948059e+00 8.612917275160297592e+00 2.085613617908409489e-01 9.113100407247618495e-01
1.212536143268427180e+00 1.302536818635644877e+01 2.456647790006835363e-01 1.409524297725581521e+00
7.467828695820269980e-01 4.152034406767990404e+00 1.737274623435096643e-01 5.288848695565855351e-01
2.749827171066113074e+00 1.972603402576960718e+01 4.151456287186383043e-01 4.915501781658003111e+00
1.838129704191625136e+00 1.325545606502710250e+01 2.669979261366919321e-01 1.738687302980724603e+00
2.310442995662082666e+00 1.321372150801126111e+01 2.853099127636037347e-01 2.046383212987724409e+00
1.071086516646533982e+00 7.005130763230377866e+00 1.928877945480441114e-01 7.290061613009837238e-01
1.574200735048040256e+00 1.829732194917882282e+01 3.022200466642788186e-01 2.351362417969940388e+00
1.529702848193305487e+00 1.145767841200514603e+01 2.474424717999552659e-01 1.435756630813840529e+00
4.400053813690078641e+00 3.351263231998003533e+01 4.729929807202231107e-01 6.596552888367223311e+00
9.492693861884662354e-01 9.342645187720194144e+00 2.118725326939546183e-01 9.519601645402705481e-01
2.447259634094521630e+00 1.611890507031293041e+01 2.837166694095795694e-01 2.018683191216684492e+00
2.955359348005172304e+00 2.119114963821854758e+01 3.189669914299625431e-01 2.673311256080629139e+00
2.145692727269631117e+00 2.426666453827096603e+01 3.869553811113810027e-01 4.187833881451293649e+00
1.584478718137632303e+00 1.254049350395195717e+01 2.720771943405703719e-01 1.821695415969647014e+00
6.257539896292064752e-01 6.105270207160857332e+00 1.801500062506379563e-01 5.931696121734144622e-01
5.235805336605271476e-01 3.813518694156317057e+00 1.581981730825740284e-01 3.851862594265698658e-01
5.852351804442226246e+00 7.299883746496166737e+01 6.205646146968555321e-01 1.206813594682957991e+01
2.383396109164682031e+00 1.555959323326656829e+01 2.925964207419010643e-01 2.175332546329043826e+00
2.729181517525505640e+00 1.975794471181970380e+01 3.331504772334408226e-01 2.961619565644258767e+00
1.916788862000254667e+00 2.090677678124148997e+01 3.414060833465266676e-01 3.136085410890665504e+00
7.791974003068062871e+00 6.041996631498793136e+01 8.944600814776078046e-01 2.696867975248878579e+01
1.895413456115167650e+00 2.067494369565621781e+01 3.129940046105226803e-01 2.556199134780150928e+00
6.094769232936571690e+00 4.542695126082496415e+01 6.633112090620588708e-01 1.398028153891557146e+01
1.949511186289774933e+00 2.017484969654696769e+01 3.200747595079616037e-01 2.695310740234035496e+00
4.650856707604896556e+00 4.944594860624624744e+01 5.155388719982804124e-01 7.997334543109502647e+00
2.947284311114799937e+00 2.198057594060450981e+01 3.515866929902364824e-01 3.358015613390885168e+00
6.265331707242995485e+00 4.137205880317345930e+01 6.478491940144652794e-01 1.327135002406671127e+01
1.658585319749388054e+00 1.095142058223358461e+01 2.297705407183732729e-01 1.184602522595755048e+00
3.685193706775459876e+00 4.184661851009389721e+01 4.575039096833866115e-01 6.121400031913889705e+00
3.766205004238271759e+00 3.546810023578483140e+01 4.184542968589411993e-01 5.004806797213642966e+00
3.260549534999650945e+00 3.478011262531511960e+01 4.959916535032219409e-01 7.336259847318473248e+00
1.727704312667578845e+00 7.464305931079646683e+00 2.663022884223246733e-01 1.727458138667314680e+00
2.405826343323423266e+00 1.917083007504065506e+01 3.261069470511060442e-01 2.816644332681731644e+00
2.547216326011652043e+00 1.466774678283208999e+01 3.262778415076090788e-01 2.820119688986924888e+00
3.672296511115330730e+00 2.843158563811764594e+01 4.490390701820763386e-01 5.869504985337550274e+00
2.466106032091444522e+00 1.691839160785128726e+01 3.419411264522942417e-01 3.147562157835865904e+00
1.207918887188101253e+00 8.185368337969538999e+00 2.249748150044141026e-01 1.120126825536612358e+00
1.625683249908481898e+00 8.258628607084192552e+00 2.652585470588044170e-01 1.710672682350219631e+00
4.895318409290531747e+00 3.597854117118838246e+01 4.745832590397762729e-01 6.646383059501244972e+00
2.183836427567073635e+00 1.816869452352173298e+01 2.952526065763214080e-01 2.223266211934374681e+00
1.657900683384818885e+00 1.352720519330337012e+01 2.704509018075145765e-01 1.794922788001293013e+00
1.095849478302859836e+00 1.229402738741827861e+01 2.443055515368322550e-01 1.389613306879571297e+00
3.605646344452993368e+00 3.061748035485076969e+01 4.165510234596972450e-01 4.953334544560079600e+00
3.114127146525346834e+00 2.099514020032073702e+01 3.756465932692337750e-01 3.912513946822885114e+00
2.408062186668808113e+00 1.763099928561972263e+01 3.121505461375208568e-01 2.539866049169108297e+00
3.372376282088626276e+00 2.008586806530997038e+01 3.645108160940440101e-01 3.650607587678314392e+00
4.513016171869708160e+00 4.353895860295391884e+01 5.264555870151875760e-01 8.379570199519672968e+00
7.730338763575310690e-01 7.743967052845059484e+00 2.104434387154217601e-01 9.343242316623427968e-01
3.474127141295889398e+00 2.853301720686211596e+01 4.363388908197319838e-01 5.501830096545073268e+00
4.156448836905570765e+00 3.110042505510455157e+01 5.002859100747036880e-01 7.478929558559660684e+00
2.815396689790617302e+00 2.527016823742001961e+01 3.838986658056329770e-01 4.112484287840088903e+00
1.808760552311655001e+00 1.896288118833913927e+01 3.029390167445880078e-01 2.364775668995812818e+00
2.354333461298816488e+00 2.606487872753037749e+01 3.381993280259351087e-01 3.067733349925501507e+00
2.165922051494004741e+00 2.304932219867839294e+01 3.318976598069462436e-01 2.935572676225068012e+00
2.931515613596068714e+00 2.756371250694098407e+01 3.806633310841058826e-01 4.033484322412724588e+00
2.477570620514046862e+00 2.562054183509010485e+01 3.679491916296251941e-01 3.730504915993691384e+00
7.846103992288241402e-01 5.942629192250217685e+00 1.828249183438542258e-01 6.207764450275036205e-01
1.131500839021489568e+00 6.334314295355778057e+00 2.062016816855983814e-01 8.827958911302750122e-01
1.844451259208415017e+00 1.318819428850491526e+01 2.793150327354008700e-01 1.943078752352651151e+00
2.841193707211267849e+00 1.556334221616857505e+01 3.577733143311041530e-01 3.496556013661581197e+00
2.759442259203919612e+00 2.151006802452928213e+01 3.681663788173563656e-01 3.735580772448651388e+00
2.555862920987269415e+00 1.414198311080144066e+01 3.405342150258772738e-01 3.117428029927271194e+00
7.770593833298844899e+00 5.173558623134491796e+01 9.149434221326240291e-01 2.834005816298789782e+01
2.106247477536451918e+00 1.432544798559102972e+01 3.030759184062630229e-01 2.367333874726352150e+00
1.379523700053466362e+00 8.810476433283657371e+00 2.222978044320156887e-01 1.084817742323890721e+00
2.231009985749188296e+00 1.757994540830138064e+01 3.231138271010167151e-01 2.756114420163538803e+00
2.028477969935371217e+00 1.218135105881258440e+01 2.694025569149897659e-01 1.777761898359929260e+00
7.198522927366074242e+00 4.421634981392783459e+01 8.665176409324111262e-01 2.515655171574111648e+01
3.461621396949426721e+00 3.868761697067492378e+01 4.293478018259566653e-01 5.304664654212570163e+00
3.074976941308720235e+00 1.665305428567357993e+01 3.496127037360898249e-01 3.314396749926444397e+00
3.525024059714487734e+00 2.885251858265888103e+01 4.473102372138351157e-01 5.818732144358568448e+00
2.373922988847505078e+00 1.557225418948702256e+01 3.072974940350774453e-01 2.446870979653711142e+00
2.623260846628464371e+00 1.774960058107387084e+01 3.810175750124005778e-01 4.042096505416764352e+00
5.196264110508946876e-01 3.889206819409597227e+00 1.687646766340330506e-01 4.811511231838684344e-01
1.046418525262228894e+00 9.921404085288676455e+00 2.378744865588229840e-01 1.297123087318919232e+00
1.694599408128294460e+00 8.527966398029970918e+00 2.502033432790559675e-01 1.476927445618984702e+00
3.912283455150217026e+00 2.875646802714740602e+01 5.005220825578370336e-01 7.486817730992853193e+00
2.742331782144425301e+00 2.038598253820344652e+01 3.389683449142899541e-01 3.084057307535907455e+00
2.842816258798207318e+00 2.562206101713197981e+01 3.555298212319198403e-01 3.445994216678083699e+00
2.299758207235794050e+00 1.592357605360232142e+01 2.982898650387277861e-01 2.278685284684960788e+00
1.683665554025508326e+00 1.002004658432592166e+01 2.604958041629476528e-01 1.635035132047333084e+00
