z dist z_err dist_err
2.444721956146368225e+00 1.919437843400069710e+01 3.415127088178424586e-01 3.138370891163830390e+00
1.473246828494067850e+00 1.065463249154336722e+01 2.333991248556844811e-01 1.234429483615908651e+00
2.533909951668098959e+00 1.906089695434992137e+01 3.307221064372967145e-01 2.911234735736345502e+00
2.438607335911707974e+00 1.580814211762381660e+01 3.090499264281306724e-01 2.480258647560488416e+00
2.172552214844302831e+00 1.775517756778075906e+01 2.834793407027519363e-01 2.014572203872004863e+00
2.272754303125944286e+00 1.912315046910947913e+01 2.934475455443658620e-01 2.190637971173138521e+00
4.171760587965224754e-01 4.880198139285639058e+00 1.687946533240555491e-01 4.814343581512087744e-01
3.439916441539072611e+00 3.350913398824502565e+01 4.841308360312694958e-01 6.949659084670566145e+00
1.318690490747791211e+00 9.487830980860845642e+00 2.225712970987103745e-01 1.088402651832870438e+00
1.088137076120785363e+00 1.417737436839625786e+01 2.803489192326199531e-01 1.960715673318550456e+00
1.660063668643432688e+00 9.171513502803350093e+00 2.618428194778205653e-01 1.656268115795542339e+00
5.080451016694760291e-01 3.992459833712698192e+00 1.588142493694395252e-01 3.905687059913429682e-01
1.907958532493857717e+00 1.471041428930708150e+01 2.920789298752783369e-01 2.166051609271578471e+00
2.341649773003455781e+00 1.774530075537388640e+01 3.178044280864503746e-01 2.650317719725808541e+00
1.735180721919638236e+00 1.589283333401392539e+01 2.929017544967523756e-01 2.180817380073055034e+00
2.158354287901979696e+00 2.968059301509775239e+01 3.778609063660442469e-01 3.965679719322826369e+00
1.252711177983415025e+00 7.772796864173023401e+00 2.078177752498135966e-01 9.022837670538965682e-01
1.780190403354312556e+00 1.502329773708133231e+01 2.908693553185383585e-01 2.144431871110893173e+00
1.922425205932187353e+00 2.709025399393921774e+01 3.344123067089768697e-01 2.987967920567373703e+00
3.151322814904698788e+00 3.234959517362657522e+01 4.187721086518550462e-01 5.013428275546084834e+00
2.322230024454518649e+00 2.002480878859935132e+01 3.495837636513263180e-01 3.313759370943140325e+00
1.290157973550821069e+00 6.998516449168205256e+00 2.285315090603609878e-01 1.167794211055500408e+00
2.621396196012022450e+00 1.821004470289632948e+01 3.271540072660463760e-01 2.837970498820420850e+00
2.596212950836771949e+00 1.923494771069377762e+01 3.296238339705473974e-01 2.888586448185100686e+00
1.143790277876290062e+00 7.580426448328976718e+00 2.242908286335802970e-01 1.111058784907091868e+00
2.001526273963938785e+00 2.152926528998356304e+01 3.442701559767641362e-01 3.197761297050650153e+00
1.000825502925212440e+00 5.591957188527580058e+00 2.205704218029094221e-01 1.062293095393693987e+00
1.973829917835570047e+00 1.176229150130815349e+01 2.546989577491274304e-01 1.545088953059846171e+00
3.366831354525015918e+00 3.583018902664142757e+01 4.599168110902658313e-01 6.194207548968694965e+00
3.380907203732910205e+00 2.301678610950414239e+01 4.187450235834800916e-01 5.012693225702943067e+00
3.300595231634747773e+00 2.454318670435869976e+01 4.136949156553711981e-01 4.876604723069449143e+00
8.003436729564732399e-01 7.109912651114751903e+00 2.194738322328015079e-01 1.048099251843710222e+00
3.656749192189772124e+00 2.717886732057882426e+01 4.329795785178139345e-01 5.406627177131747786e+00
3.165973433596197317e+00 2.714663924574640674e+01 4.295436192646690521e-01 5.310136783821139517e+00
2.316875717722486350e+00 1.571459422415182061e+01 3.364863005303726506e-01 3.031524135642056805e+00
1.970172326537542595e+00 8.625484253311427096e+00 2.694470207449722321e-01 1.778488200322075219e+00
1.296972838340527456e+00 1.233213150925816137e+01 2.501527580895171465e-01 1.476168395223199870e+00
3.053538406813209871e+00 1.876675046964438565e+01 3.689665980750505558e-01 3.754312458570666866e+00
1.391413286369853175e+00 9.093262158569460851e+00 2.400044473546899815e-01 1.327442018722642780e+00
3.446291580613604300e+00 3.639254504622224573e+01 4.775985171462975853e-01 6.741400114777639452e+00
3.102424318983557860e+00 1.571585802258138287e+01 3.552028498800861578e-01 3.438655850458480767e+00
2.798505094321674047e+00 2.105487770922990975e+01 4.056254569070624760e-01 4.663124271997287629e+00
2.521585809300559866e+00 1.798411981358037792e+01 3.345373166778885521e-01 2.990584500249831912e+00
1.037934515065682239e+00 7.127411205190606225e+00 2.083327655026005754e-01 9.085311468815790992e-01
1.278073245566476723e+00 8.177473442128773584e+00 2.247279577396558981e-01 1.116850405922012790e+00
3.882321580299469943e+00 3.281159109925873452e+01 3.977336582196968617e-01 4.459053884556036351e+00
2.900588638416808251e+00 1.798298916285180127e+01 3.583046659195021633e-01 3.508584868608628060e+00
1.376474600504096202e+00 1.296370419888055459e+01 2.422679876621959272e-01 1.360002851051160810e+00
2.263387064259818615e+00 1.994871877116758796e+01 3.243405647042950091e-01 2.780845218465815005e+00
3.600626231187638915e+00 3.584579482039557519e+01 4.901957756456903903e-01 7.145978590403847086e+00
2.158302281842625181e+00 1.701457357600967057e+01 3.299583122020430803e-01 2.895474800264191462e+00
2.621391549843878011e+00 2.508940444449527618e+01 3.922262946297578323e-01 4.319390842336160219e+00
3.251281666007073134e+00 3.019767402980393101e+01 4.061241446228009977e-01 4.676175866421741212e+00
1.349118140488545281e+00 9.412684504191366486e+00 2.439093175236590472e-01 1.383832827356053397e+00
3.126201516423643412e+00 2.898505653810155991e+01 4.044387227871135693e-01 4.632139989426969251e+00
2.689671732422871386e+00 2.007435519098442001e+01 3.460957352044831126e-01 3.237383659381098067e+00
1.008009940647867086e+00 4.694813665193612096e+00 1.784209389564344883e-01 5.755849432240256469e-01
3.254315195021475482e+00 2.777492999188085676e+01 4.084101075002705139e-01 4.736241956708331813e+00
1.242143460691121915e+00 7.674135095973726450e+00 2.164224684385112618e-01 1.009034241712714719e+00
2.229871756332927557e+00 1.840689750143491565e+01 3.352300693441508939e-01 3.005104873385578301e+00
1.748473697611008904e+00 1.623413703004118247e+01 2.906479237325522713e-01 2.140485164089413583e+00
2.358276370187847026e-01 2.599891678564568487e+00 1.462713998169448693e-01 2.862247223418391551e-01
3.033130587032623726e+00 2.443225374925770055e+01 3.990828618917539039e-01 4.493613060366937972e+00
2.372968655935181914e+00 1.600737167109821257e+01 3.256820640066227512e-01 2.808012860650115794e+00
3.688488971269814787e+00 3.868173527147217783e+01 4.844913934919695686e-01 6.961250382793777725e+00
2.580531122601982474e+00 2.433063318144363407e+01 3.963214700467483365e-01 4.423026619405288073e+00
1.568041510085546486e+00 8.995558471621801999e+00 2.556314499595372380e-01 1.559401458289114251e+00
5.891898454281176978e-01 2.971955287743883289e+00 1.487066221566048785e-01 3.056176546431131902e-01
3.819933811932248346e+00 3.528463095560470464e+01 4.393523065256103033e-01 5.587959079132002849e+00
1.453212890868361473e+00 1.187772256306476493e+01 2.409944346675607640e-01 1.341639720373682065e+00
2.714968187739107641e+00 2.103150242287573235e+01 3.495572722167004098e-01 3.313175974542255986e+00
1.028370302938445890e+00 9.194760791871186001e+00 2.271891158158789448e-01 1.149701910761506296e+00
2.683925387446266519e+00 2.595735243565746231e+01 3.682007418450144454e-01 3.736384183699298589e+00
1.978113752707046480e+00 1.317479358521680588e+01 2.629510078234836290e-01 1.673830514500275868e+00
1.990580648764791905e+00 1.657906110188680415e+01 2.791833466983064671e-01 1.940837693737843539e+00
1.195097026158818743e+00 4.574865767160874341e+00 1.721437132376573975e-01 5.134677523656946407e-01
1.013336200699834988e+00 8.310963078976653762e+00 2.138287222546443322e-01 9.763259350502057066e-01
3.699444671887686553e+00 3.556772195470483666e+01 4.685341868910454233e-01 6.457880064657901542e+00
1.456644676936453386e+00 1.065692335219891262e+01 2.569258058607223894e-01 1.579367422747379512e+00
6.400055937448565491e-01 2.891436368015057212e+00 1.476090849715883946e-01 2.968254825271919861e-01
3.755017900570346789e+00 3.138253731075425179e+01 4.598803704368776279e-01 6.193104658358110193e+00
1.592404189957510319e+00 8.260879734043738765e+00 2.347778701072340546e-01 1.253597871621877857e+00
2.032417232752204317e+00 1.480522032810410238e+01 3.094284065538639439e-01 2.487498117823559785e+00
5.033064046973861894e-01 4.617809233206327413e+00 1.708509780089784436e-01 5.010113726260903011e-01
1.394796341157769071e+00 1.689677859030871332e+01 2.803954292100571122e-01 1.961510833676237464e+00
8.515784646106345779e-01 8.307293561397084858e+00 2.285532602868411700e-01 1.168088378202235988e+00
1.768753797927179239e+00 1.542822910478691689e+01 2.799817558125798911e-01 1.954443744336303412e+00
1.819228872227590887e+00 1.037628160019510659e+01 2.790457719327940622e-01 1.938497711567896076e+00
5.418022539397876480e-01 3.395368997898098762e+00 1.559106742422953218e-01 3.654327828109675269e-01
2.288378376511035928e+00 1.482124940510066935e+01 2.789229920519371575e-01 1.936410487500756172e+00
1.228245194259117712e+00 8.021412910837939947e+00 2.217478795019861837e-01 1.077624810349324225e+00
1.122541065290031836e+00 6.942785709097694991e+00 2.115711308007249269e-01 9.482291179210015075e-01
2.165050829990240899e+00 2.216003281223543553e+01 3.470629702839574393e-01 3.258474357514774766e+00
6.063487898686923394e-01 1.930530668253032545e+00 1.371246806245994265e-01 2.171525425584792390e-01
3.742147136550513786e-01 2.541468070783749145e+00 1.434946300188091328e-01 2.646247698016895855e-01
2.493885957273850096e+00 2.031222149863150861e+01 3.396706462808222748e-01 3.099002370403899587e+00
2.361856115198498252e+00 1.607648698154203259e+01 3.226406840083895222e-01 2.746604704881017600e+00
1.579652847463358434e+00 1.056725633730040315e+01 2.585231847336966204e-01 1.604166930621100828e+00
1.163885609805711541e+00 6.776693621730432326e+00 1.862756126147945557e-01 6.571118468490501074e-01
1.248676778927747755e+00 7.812150673436731196e+00 2.174945059359557897e-01 1.022686782610179979e+00
1.629923880588908691e+00 8.660190676724232262e+00 2.469269737697440403e-01 1.428127405257040072e+00
9.425006982642536446e-01 7.166858968664307383e+00 2.200718188451348534e-01 1.055829217852130686e+00
3.569516967684903896e+00 3.399154717224329403e+01 4.275532206878374097e-01 5.254650061785153703e+00
2.916790065093902040e+00 2.456661395235682477e+01 3.674424974486774631e-01 3.718676471824443830e+00
2.703584599548879197e+00 1.593054446457672668e+01 3.425867129493719299e-01 3.161437620481719168e+00
4.312436033973667260e-01 2.847900425888671982e+00 1.436789095762213975e-01 2.660412673728519972e-01
8.568970952478379699e-01 5.814807218735923655e+00 1.932852320425278991e-01 7.334223883227930507e-01
2.406371016786700512e+00 1.804226782593526934e+01 3.432186765852840438e-01 3.175049476895094980e+00
2.398058376388564561e+00 1.736699147608987204e+01 2.928558716904224868e-01 2.179992750341941843e+00
3.082969624296387323e+00 2.309810309326308442e+01 4.153345417865805800e-01 4.920578623368028204e+00
1.091468706138157607e+00 6.959010353441417607e+00 2.205481200266690145e-01 1.062003614099443327e+00
2.462793251652898086e+00 1.931536247910504045e+01 3.278118116048099329e-01 2.851408619677055611e+00
1.018709913350277940e+00 6.243988000798109006e+00 1.985199298979714033e-01 7.925922117479916595e-01
2.951665161025900375e+00 2.971920145761358611e+01 3.930730947551357990e-01 4.340718402508093376e+00
8.916611855889581273e-01 8.183966820027109179e+00 2.062262754940143439e-01 8.830911284442408693e-01
2.819173825297987435e+00 1.425953976078700336e+01 3.305936957043928981e-01 2.908582212096739283e+00
3.129473454072307703e+00 3.492920303126323489e+01 4.335018616249193824e-01 5.421372501809023525e+00
3.290776551132010397e+00 2.387526083183115944e+01 4.290648327598403089e-01 5.296762192140041847e+00
1.902381169288720253e+00 1.769942702551676916e+01 3.510861884647934472e-01 3.346929277025280314e+00
1.107671281868516378e+00 1.317125034977951614e+01 2.547500673216864797e-01 1.545871864496957793e+00
7.845452401878725279e-01 2.477995072903431240e+00 1.548345510249132251e-01 3.562664537387541519e-01
2.811905055726772851e+00 1.510073370108228019e+01 3.050273501242477536e-01 2.403943293093261602e+00
1.979005190588904339e+00 1.918427011128827075e+01 3.394977302853132706e-01 3.095319392636463274e+00
2.961129764222715899e+00 3.347011928056935659e+01 4.644981075632081957e-01 6.333674345260710048e+00
2.786539394058289432e+00 2.188551894742733239e+01 3.985318726787287491e-01 4.479483362593844831e+00
1.655992964039963544e+00 1.392417102615167579e+01 2.756668792707254734e-01 1.881440920361435509e+00
1.466436797169309303e+00 1.361937978508944624e+01 2.646439401608040032e-01 1.700823861729294117e+00
1.524578717576428710e+00 1.062617081962982724e+01 2.561914630594517850e-01 1.568025711044723769e+00
1.483107368892703448e+00 1.431034103688642745e+01 2.749625644500954813e-01 1.869647852026144585e+00
9.986574646610479888e-01 6.473861404617392346e+00 2.009604838669912796e-01 8.208158100884468400e-01
1.546805654807072772e+00 1.081441356569507839e+01 2.485228597310910337e-01 1.451805274634750731e+00
6.870267665223783737e-01 3.816165066141960160e+00 1.624422233478516331e-01 4.228006305710235724e-01
1.331885950286419096e+00 5.709478482737259775e+00 1.967507376322465695e-01 7.723857802934513961e-01
1.347407963135125009e+00 1.493321925451549248e+01 2.992998241884002875e-01 2.297257445268161558e+00
3.580120316840681660e+00 3.416163246480152793e+01 4.572294133402577399e-01 6.113145584181758352e+00
1.742377984351793030e+00 1.509179077487398324e+01 3.043362920131512661e-01 2.390948040276601461e+00
7.084112893749358042e-01 7.076385931071224711e+00 2.108194746172816214e-01 9.389512934571134783e-01
2.615034725502169421e-01 1.701128486669875040e+00 1.347823454459546044e-01 2.004292507953575053e-01
1.827751959706417573e+00 1.600605826240045459e+01 2.875752890953384155e-01 2.086074823871127304e+00
1.606547475166578032e+00 1.269266595987112289e+01 2.866532407791596015e-01 2.069876261636506509e+00
2.130554214193196128e+00 1.519801289926033760e+01 3.063704337313940540e-01 2.429296480468202013e+00
2.021846826247521989e+00 2.793789334286578452e+01 3.563313249151441875e-01 3.464015665169141389e+00
8.942709495938629960e-01 8.712779529574698145e+00 2.018340549523467142e-01 8.310165825240369841e-01
1.539864997179344552e+00 4.944484780517590217e+00 2.049290272657921241e-01 8.675743755975866556e-01
1.836815472076949618e+00 1.489950754661956012e+01 2.812864097009805664e-01 1.976772686110354948e+00
3.098669982332002082e+00 3.100163408893093120e+01 4.091138738694460320e-01 4.754812924030745513e+00
2.259546062993049276e+00 1.968845737731277978e+01 3.168197873456066183e-01 2.630918555127897296e+00
4.450810236134296050e-01 4.158417700701730446e+00 1.661776069653168320e-01 4.569407657367299258e-01
3.361567499061830500e+00 3.189557606400930112e+01 4.014189317919543143e-01 4.553771211851477041e+00
2.107891707041189111e+00 1.180241020913181416e+01 2.994916874010534191e-01 2.300793753478425963e+00
2.310073107703098927e+00 1.678364170323445137e+01 3.748060935256036785e-01 3.892428050927417615e+00
1.637234319799807158e+00 1.066026676145969709e+01 2.528241554053576867e-01 1.516494524048722425e+00
6.709134418927304999e-01 2.837260421288748002e+00 1.518792512221797675e-01 3.315107258614523045e-01
3.405082041306878082e+00 3.189299955560725408e+01 4.350732796018816906e-01 5.465862178903909019e+00
3.209291334146864738e+00 3.538951259486878342e+01 4.291026566335583436e-01 5.297818146736771538e+00
1.473913601589393885e+00 1.328419631992091610e+01 2.766697821064670326e-01 1.898293161561017017e+00
1.054697026741137300e+00 7.665082311540641236e+00 2.126514972982626039e-01 9.616315594127844424e-01
2.595539624949508184e+00 1.504803740928587175e+01 3.510879631971224324e-01 3.346968555764043618e+00
2.247235091918692973e+00 2.041325028148174781e+01 3.314074699466315055e-01 2.925412015920681785e+00
2.795121485137671336e+00 2.758767990759295330e+01 3.731190141528573090e-01 3.852267855324556844e+00
3.582584045618199653e+00 4.091046347981532705e+01 4.739806110675734430e-01 6.627476569488027103e+00
1.337183387781842869e+00 1.080885241986793766e+01 2.417355230172047453e-01 1.352311821903372957e+00
2.035268603699368573e+00 1.125890164312916042e+01 2.631187304207034394e-01 1.676495956192447290e+00
7.373516022629313937e-01 5.224173225003999832e+00 1.762924166170304063e-01 5.542189628942508772e-01
1.453946905683549451e+00 8.687759137219005723e+00 2.344564211921992547e-01 1.249117227694928500e+00
2.515332870228576212e+00 1.979478288422363619e+01 3.518801935116440682e-01 3.364525211401714788e+00
2.420927139766138492e+00 2.053283892568154556e+01 3.559739322451957455e-01 3.455974071360884192e+00
2.866211596227596026e+00 2.346659891055914926e+01 3.688450168169268295e-01 3.751463434974659172e+00
1.207148766434812837e+00 7.088103728534008496e+00 2.095889806856837956e-01 9.238460023144960953e-01
1.111446034152767215e+00 7.708179431778716229e+00 1.971566219684335874e-01 7.770026778308809501e-01
8.808387366080501213e-01 7.424292591527873242e+00 2.190570790693352754e-01 1.042726420255980724e+00
7.299302369477278507e-01 5.152472224732036921e+00 1.810029309538893072e-01 6.019192254501837258e-01
3.849813741186390637e+00 2.864582255945886757e+01 4.318990813057421163e-01 5.376187723713549360e+00
1.562902586374280478e+00 1.706239216152903637e+01 3.022067452149432842e-01 2.351114607599458672e+00
1.111711995392328900e+00 1.310985197310018435e+01 2.589477746801405189e-01 1.610788363768243192e+00
1.739078167009930009e+00 1.162096184218527029e+01 2.903078864585326713e-01 2.134431178072687896e+00
1.380675878307146887e+00 1.243706398570951954e+01 2.392507517882525581e-01 1.316678039472464645e+00
5.048657069907697137e-01 3.160751043497856294e+00 1.516787672261235564e-01 3.298535279263364872e-01
1.305291246896474799e+00 1.048465984851929633e+01 2.377861773801275835e-01 1.295872752832763153e+00
1.515483135717359042e+00 1.015473965589442251e+01 2.406544010398206090e-01 1.336755629704072801e+00
2.274325403048829131e+00 2.780681194144623092e+01 3.813854770030820074e-01 4.051050544499753769e+00
1.426862692958223544e+00 1.021194109253613291e+01 2.567360123988038367e-01 1.576432554381206108e+00
1.491985268255980213e+00 1.140838013147894614e+01 2.781556205295084294e-01 1.923389201220974565e+00
3.827292526042732401e+00 4.251429721070557832e+01 4.780056946907580984e-01 6.754284973513921209e+00
2.297607356411559110e+00 1.912230288272816381e+01 3.143489555451158823e-01 2.582542870664545021e+00
7.600446661406317084e-01 7.250141431347359777e+00 1.945591472356494323e-01 7.476502834985387924e-01
1.954344134599549809e+00 1.698443085142977438e+01 2.998977511041220900e-01 2.308286641939653272e+00
9.951996953152030256e-01 8.612543980873972771e+00 2.140794773649704885e-01 9.794680897860364999e-01
1.927028399177446172e+00 2.112282267049408446e+01 3.391166657243426252e-01 3.087210628483348707e+00
2.459963311228938743e+00 1.758474058402202900e+01 3.332167520864701138e-01 2.963000605856735969e+00
1.925456606789096359e+00 1.560575321453303488e+01 3.331118690675548555e-01 2.960815191482505160e+00
2.493155663063761018e+00 2.808475129549961480e+01 4.182520623981327290e-01 4.999324614683336776e+00
2.626456142943134342e+00 1.957508122036302467e+01 3.229037755509772678e-01 2.751890613043372458e+00
4.963838335994582573e-01 2.127833582683372970e+00 1.380486909374154525e-01 2.238583727555877312e-01
1.720761854507138366e+00 2.643785305755569226e+01 3.457441933305584469e-01 3.229735033896851792e+00
3.380499256715842282e+00 3.512923525339775210e+01 4.604647486441137416e-01 6.210803377187324337e+00
2.955199053680304999e+00 2.359391292372087534e+01 4.093816003195949738e-01 4.761887423589781676e+00
2.279912299027905931e+00 1.832680052777574886e+01 3.187047247854604137e-01 2.668115645814793435e+00
2.697929726019316465e+00 2.165181408168471933e+01 3.909852874598449546e-01 4.288230973185735095e+00
1.792321026166664666e+00 1.037192066880150421e+01 2.518109502285849621e-01 1.501141873283552197e+00
1.537494437348237764e+00 1.427315370464557454e+01 2.968156045905352980e-01 2.251704164019082022e+00
1.759685614160508393e+00 1.171932190371073368e+01 2.438397077525381040e-01 1.382818433627753363e+00
3.379346503490567866e+00 2.485789831942368266e+01 4.043220733903494235e-01 4.629100088429899174e+00
2.505553856003671864e+00 1.711404610251962310e+01 4.135942429471095583e-01 4.873911313542356183e+00
2.797343904450023455e+00 1.758673755342443457e+01 2.981639356413805508e-01 2.276374609294649520e+00
1.693028204549290816e+00 1.016693495103659828e+01 2.568046140532596056e-01 1.577493088365339080e+00
2.877894025561706925e+00 2.313164665880763238e+01 3.717375396101743057e-01 3.819538308975658936e+00
2.236434372491715727e+00 2.228991084480214724e+01 3.325969179371068840e-01 2.950096793553619978e+00
1.894951865267865632e+00 2.186374360319082299e+01 3.128580059308478933e-01 2.553562179554475176e+00
3.177980170865711607e+00 2.604961710860387569e+01 4.171046458180232008e-01 4.968278643066367017e+00
3.813443351653824642e+00 2.952752598006452089e+01 4.380040218980479350e-01 5.549337349621836779e+00
3.357887808287336906e+00 4.486330819361437960e+01 5.525097298631747034e-01 9.329862319803199355e+00
2.777166112181815638e+00 2.674582791977693574e+01 3.619832488198304610e-01 3.592426556163405227e+00
2.059111628804652483e+00 2.685591686367945741e+01 3.891411309906334104e-01 4.242138042387439967e+00
2.044919725562003077e+00 1.918077316706104440e+01 3.209957920740756365e-01 2.713668480126463223e+00
1.725687418270368756e+00 8.641515108281343061e+00 2.497637983077395651e-01 1.470337779711798243e+00
2.679116201136908959e+00 2.234062325615835221e+01 3.117346996462255215e-01 2.531832029842083998e+00
1.416632285361896004e+00 1.150863323418358064e+01 2.737250937135574658e-01 1.849011214198422737e+00
2.387351307480482632e+00 2.269883063357106323e+01 3.370857062170858898e-01 3.044170047944793733e+00
3.715568073218310285e+00 3.249250151785403773e+01 4.703168696570211305e-01 6.513139371450797022e+00
2.553413598015920716e+00 2.023675816057789589e+01 3.158129631798110015e-01 2.611153766954415367e+00
1.394779700217626095e+00 1.043130737085050797e+01 2.668319168878071079e-01 1.736004492192577908e+00
2.010973161460094971e+00 1.582418823729772051e+01 2.900356130235858809e-01 2.129589502343619323e+00
2.040239490350491458e+00 1.652937224881949518e+01 2.988750763804275401e-01 2.289437984119723879e+00
3.254597966360430306e+00 3.145745354092653656e+01 4.132266243534138406e-01 4.864082464510200765e+00
2.274187883958057821e+00 1.620264900385952700e+01 3.483168705531209941e-01 3.285916773973330152e+00
1.150337740556963473e+00 9.188099307410650951e+00 2.159289069385327275e-01 1.002774954970014454e+00
3.989314354909256011e+00 3.426998898307408581e+01 4.877981188732032902e-01 7.068026184450341809e+00
8.372345516048524949e-01 3.783757454924050023e+00 1.623169442786040750e-01 4.216723767225122876e-01
1.488642396319316052e+00 1.373840135890235814e+01 3.016743708310365424e-01 2.341206559908413087e+00
3.161270550597815365e+00 3.194001671531589537e+01 4.033455582947965690e-01 4.603691839404831398e+00
1.947706038241432180e+00 2.174813989738417419e+01 3.248855554499596732e-01 2.791866671220400775e+00
3.353461160068975211e+00 3.795232553756443394e+01 4.204439666590001901e-01 5.058907026312941646e+00
1.761050410153226720e+00 1.615477344112039759e+01 2.833077017045917967e-01 2.011601541950052141e+00
2.698608452907328648e+00 2.167316148931393371e+01 3.366824476116583309e-01 3.035659482516444019e+00
1.103264069082390275e+00 6.847038348222046267e+00 2.015901739873787735e-01 8.281635408674254961e-01
2.939318120680113111e+00 1.365739385695083996e+01 3.388973425991541055e-01 3.082548350314191055e+00
1.312907121694523394e+00 1.397973389919311060e+01 2.720879357985115377e-01 1.821872856609025204e+00
2.238922420226931109e+00 1.976710253754058400e+01 3.454807618300809735e-01 3.224009325256078640e+00
1.307655658640582752e+00 1.641443186691011036e+01 3.260493272191449243e-01 2.815473031633481504e+00
1.226729299690677788e+00 7.523142407584574087e+00 2.103794862813488931e-01 9.335382636836481174e-01
2.150328038034130085e+00 1.583174621263717974e+01 3.065528210851383162e-01 2.432749229565385196e+00
5.372356102941304723e-01 2.707624612064702063e+00 1.458361164198547222e-01 2.828025614004651689e-01
1.334216414869148881e+00 9.732208342404911505e+00 2.397239647671366436e-01 1.323431735083660632e+00
2.082408190244889656e+00 1.385019371040159974e+01 2.788532888729177706e-01 1.935226020581663153e+00
1.334692139936663358e+00 9.361867218816406933e+00 2.572992584711086828e-01 1.585149555166450952e+00
2.663112857613364248e+00 2.742123477636817697e+01 4.528624494069264372e-01 5.982601664070917202e+00
2.617800351841774731e+00 1.674118605128913018e+01 2.966983611000772458e-01 2.249565010352965189e+00
2.089567200229202282e+00 1.793400000829091567e+01 2.728132276515538024e-01 1.833872672065166798e+00
1.606956688973572245e+00 1.227436508662081138e+01 2.655132490457785543e-01 1.714761841762276307e+00
1.551032617622817522e+00 9.965093608373269518e+00 2.346905433903804239e-01 1.252379934752699375e+00
2.079127561758325804e+00 2.106190024550982898e+01 3.504549045832152099e-01 3.332972087840785136e+00
3.095715947869001061e-01 4.603286483848043176e+00 1.748023705689599749e-01 5.394467957508275457e-01
6.734300486792489382e-01 4.779123262499200386e+00 1.822660049475316457e-01 6.149676741614749087e-01
1.299911271870957785e+00 1.124120701280550350e+01 2.598518656862141007e-01 1.624929028464179304e+00
2.336625515028857958e+00 2.525438491525539675e+01 3.603763646199670823e-01 3.555681168165619965e+00
3.680338132786234340e+00 3.977757073583276082e+01 4.824539424023790435e-01 6.895882264044203680e+00
1.274080187411322562e+00 1.415392549701881109e+01 2.569809321320312701e-01 1.580220332583281762e+00
1.891987805993557537e+00 1.099292177747622468e+01 2.558479495881241239e-01 1.562733009022698738e+00
1.821346207622349667e+00 1.689606424277163299e+01 2.898675459891160711e-01 2.126603463404280081e+00
2.445116539872240313e+00 1.936191038456673752e+01 2.937791711440970732e-01 2.196615243871814727e+00
1.914166760774469678e+00 1.341430047742177400e+01 2.895074006417925339e-01 2.120211451989470142e+00
3.547247115393558747e+00 2.645929199124326914e+01 3.802759662298450527e-01 4.024077525703074976e+00
2.001417155619949373e+00 1.710731769485659370e+01 3.779113742158726752e-01 3.966895666207107318e+00
3.571086452699408387e+00 2.648437870595612509e+01 4.124643688511764328e-01 4.843734713260847258e+00
9.201953877514076341e-01 5.645492105940854266e+00 1.808419991147978134e-01 6.002645195648669274e-01
7.119647956015683343e-01 8.069662711200052740e+00 2.026522163933075216e-01 8.406173820147375686e-01
1.551933318993390376e+00 1.169930545634916719e+01 2.630386086990373906e-01 1.675222421829396513e+00
6.346262933741101397e-01 4.804338279546571222e+00 1.658005486684862584e-01 4.534507671113184868e-01
1.584313828470188978e+00 1.214805929436677623e+01 2.441083429678824190e-01 1.386734974071033299e+00
7.781649497681296657e-01 8.019510313174182059e+00 2.087271356965585134e-01 9.133274665628807742e-01
2.553761337635231499e+00 2.714414132944875035e+01 3.627616599965370892e-01 3.610294697040458800e+00
1.931457559762999043e+00 1.284070720840164093e+01 2.783951710419396708e-01 1.927449650391380276e+00
6.327116410552720005e-01 5.249701112771189671e+00 1.941686374848808350e-01 7.432770821507183046e-01
1.586759631563766648e+00 1.549168520908103197e+01 2.659575092409420249e-01 1.721905051016898502e+00
2.299794013042957275e+00 1.673739547904312630e+01 2.750527642252043603e-01 1.871156231892171062e+00
6.278423130156112197e-01 3.854326080739562066e+00 1.554685468086202671e-01 3.616569757686075581e-01
2.462393383056153073e+00 2.087984998089342170e+01 3.332535069858726384e-01 2.963766643300878467e+00
1.392570424663296169e+00 9.456466451248104477e+00 2.293564025878618295e-01 1.178972802570688705e+00
1.049673812836716014e+00 6.234319935408325186e+00 1.978490476546773680e-01 7.849048224065036106e-01
3.250071090611683200e+00 2.730602576791813263e+01 3.851450770023395753e-01 4.143125466084269348e+00
1.281135540880356638e+00 7.772742134031467742e+00 2.289714017602263729e-01 1.173749665335290349e+00
9.335259066113543724e-01 5.279770424140077800e+00 1.933465303891993559e-01 7.341044775020454383e-01
3.369415819414705471e+00 3.658498568225402892e+01 4.137695595194523235e-01 4.878602245101075319e+00
3.158072955258748316e+00 1.865176383573878738e+01 3.619400069628482819e-01 3.591435253864074806e+00
1.491080337521749621e+00 1.683450846918733390e+01 3.072841361150393524e-01 2.446617318073618375e+00
2.994249736411190632e+00 2.197575533826785588e+01 3.920005691940913195e-01 4.313714699205450920e+00
7.003272670402227451e-01 4.408443316652915556e+00 1.835206098344051573e-01 6.280365617404227718e-01
2.038315448005576958e+00 1.333470848407888454e+01 3.008368752441162863e-01 2.325660401421251411e+00
3.162648291612806251e+00 1.888822007610395559e+01 3.929934533544361952e-01 4.338710279687979288e+00
1.368031261182762526e+00 6.986326844527916080e+00 2.044665548646890929e-01 8.620702731394747076e-01
